,pitch_type,balls,strikes,outs_when_up,inning,game_pk,on_base,prev_pitch_type,prev_plate_x,prev_plate_z,stand_R,prev_type_B,prev_type_S,prev_type_X,score_diff
5926,1,1,1,1,6,318718,0,1,-1.08,2.88,0,0,1,0,4
5927,1,0,1,1,6,318718,0,1,-0.84,1.94,0,0,1,0,4
5928,0,0,0,1,6,318718,0,1,0.61,2.27,0,1,0,0,4
5929,1,1,2,0,6,318718,0,0,-0.23,1.86,1,0,1,0,4
5930,1,1,1,0,6,318718,0,1,-0.93,2.11,1,0,0,1,4
5931,1,0,1,0,6,318718,0,1,0.48,1.84,1,0,1,0,4
5932,0,0,0,0,6,318718,0,1,0.86,2.37,1,1,0,0,4
5909,1,0,0,2,7,318718,0,0,0.22,2.3,1,0,1,0,5
5910,0,1,2,1,7,318718,0,1,-0.33,3.18,1,0,1,0,5
5911,1,1,2,1,7,318718,0,0,-0.56,0.62,1,0,1,0,5
5912,0,1,1,1,7,318718,0,1,0.04,1.35,1,0,1,0,5
5913,1,1,0,1,7,318718,0,0,-0.4,1.96,1,0,1,0,5
5914,0,0,0,1,7,318718,0,1,-0.16,1.6,1,0,1,0,5
5915,1,0,2,0,7,318718,0,0,0.23,1.24,1,1,0,0,5
5916,0,0,1,0,7,318718,0,1,0.21,2.63,1,0,1,0,5
5917,1,0,0,0,7,318718,0,0,-1.59,2.71,1,0,1,0,5
5896,1,2,0,1,8,318718,0,0,-0.46,2.21,0,0,0,1,5
5897,1,1,0,1,8,318718,0,1,-1.03,1.85,0,0,1,0,5
5898,0,0,0,1,8,318718,0,1,-1.68,2.03,0,1,0,0,5
5899,1,0,1,0,8,318718,0,0,-1.08,1.81,1,1,0,0,5
5900,1,0,0,0,8,318718,0,1,-0.65,1.71,1,0,0,1,5
5877,1,2,0,1,1,318792,0,1,-0.05,2.35,1,0,1,0,0
5878,1,1,0,1,1,318792,0,1,-0.22,1.95,1,0,1,0,0
5879,1,0,0,1,1,318792,0,1,0.98,0.71,1,1,0,0,0
5880,1,3,2,0,1,318792,0,1,-0.88,1.95,0,1,0,0,0
5881,1,3,2,0,1,318792,0,1,0.43,1.45,0,0,0,1,0
5882,1,3,2,0,1,318792,0,1,-0.69,2.75,0,0,1,0,0
5883,0,2,2,0,1,318792,0,1,-0.24,1.9,0,0,1,0,0
5884,1,1,2,0,1,318792,0,0,0.41,0.77,0,1,0,0,0
5885,1,1,1,0,1,318792,0,1,-1.4,3.38,0,1,0,0,0
5886,1,0,1,0,1,318792,0,1,-0.53,3.21,0,0,1,0,0
5887,1,0,0,0,1,318792,0,1,-1.76,2.82,0,1,0,0,0
5864,1,2,0,1,2,318792,0,1,0.14,2.38,0,0,1,0,0
5865,1,1,0,1,2,318792,0,1,-1.61,2.53,0,1,0,0,0
5866,0,0,0,1,2,318792,0,1,-0.02,1.12,0,1,0,0,0
5867,1,0,1,0,2,318792,0,0,-0.17,1.37,0,1,0,0,0
5868,0,0,0,0,2,318792,0,1,-0.64,2.14,0,0,0,1,0
5844,0,1,0,1,3,318792,0,1,0.2,1.84,1,0,1,0,0
5845,1,0,0,1,3,318792,0,0,-0.69,1.7,1,0,1,0,0
5846,1,3,2,0,3,318792,0,1,1.02,2.2,1,1,0,0,0
5847,0,3,2,0,3,318792,0,1,-0.09,2.15,1,0,0,1,0
5848,1,3,2,0,3,318792,0,0,-0.5,1.98,1,0,1,0,0
5849,1,3,2,0,3,318792,0,1,0.9,2.31,1,0,1,0,0
5850,0,2,2,0,3,318792,0,1,0.4,2.07,1,0,1,0,0
5851,1,2,2,0,3,318792,0,0,1.5,0.68,1,1,0,0,0
5852,0,1,2,0,3,318792,0,1,0.34,2.37,1,0,1,0,0
5853,0,1,1,0,3,318792,0,0,1.31,0.6,1,1,0,0,0
5854,0,0,1,0,3,318792,0,0,-0.8,2.91,1,0,1,0,0
5855,1,0,0,0,3,318792,0,0,0.25,0.72,1,1,0,0,0
5820,0,0,0,0,4,318792,0,1,0.09,1.33,0,0,0,1,-3
5821,1,0,2,0,4,318792,2,0,0.83,0.03,1,1,0,0,0
5822,0,0,1,0,4,318792,2,1,-0.7,2.91,1,0,0,1,0
5823,0,0,0,0,4,318792,2,0,0.3,1.76,1,0,1,0,0
5824,1,1,1,0,4,318792,1,0,1.02,1.19,1,0,1,0,0
5825,1,1,0,0,4,318792,1,1,-1.61,3.87,1,1,0,0,0
5826,0,0,0,0,4,318792,1,1,0.84,2.41,1,0,1,0,0
5827,1,3,2,0,4,318792,0,0,-0.51,4.03,0,1,0,0,0
5828,1,3,2,0,4,318792,0,1,-0.17,2.45,0,0,0,1,0
5829,0,3,2,0,4,318792,0,1,-0.59,2.58,0,0,1,0,0
5830,1,3,2,0,4,318792,0,0,-1.47,1.64,0,0,1,0,0
5831,1,2,2,0,4,318792,0,1,-0.62,2.19,0,0,1,0,0
5832,0,1,2,0,4,318792,0,1,-2.05,3.58,0,1,0,0,0
5833,1,1,1,0,4,318792,0,0,0.23,1.26,0,1,0,0,0
5834,0,0,1,0,4,318792,0,1,0.36,2.7,0,0,1,0,0
5835,1,0,0,0,4,318792,0,0,-0.77,0.67,0,1,0,0,0
5810,1,1,0,0,5,318792,0,0,-0.2,1.99,1,0,0,1,-3
5811,0,0,0,0,5,318792,0,1,-0.55,3.12,1,0,1,0,-3
5796,1,1,1,1,6,318792,0,0,-0.82,2.34,1,0,1,0,-3
5797,1,1,0,1,6,318792,0,1,-1.82,3.53,1,1,0,0,-3
5798,0,0,0,1,6,318792,0,1,-0.31,1.53,1,0,1,0,-3
5799,0,1,1,0,6,318792,0,0,1.23,2.47,0,1,0,0,-3
5800,0,1,0,0,6,318792,0,0,-0.38,1.46,0,0,0,1,-3
5801,1,0,0,0,6,318792,0,0,-0.84,1.56,0,0,1,0,-3
5778,0,0,2,1,1,318866,0,0,-1.12,1.43,0,1,0,0,0
5779,0,0,1,1,1,318866,0,0,-1.42,0.85,0,1,0,0,0
5780,1,0,0,1,1,318866,0,0,0.08,1.8,0,0,1,0,0
5781,0,3,2,0,1,318866,0,1,-0.88,1.87,1,0,1,0,0
5782,1,3,2,0,1,318866,0,0,-0.11,2.22,1,0,0,1,0
5783,1,2,2,0,1,318866,0,1,-0.19,3.01,1,0,1,0,0
5784,0,1,2,0,1,318866,0,1,-1.26,3.27,1,1,0,0,0
5785,1,1,1,0,1,318866,0,0,0.73,1.28,1,1,0,0,0
5786,1,0,1,0,1,318866,0,1,0.41,2.79,1,0,1,0,0
5787,1,0,0,0,1,318866,0,1,0.95,2.58,1,1,0,0,0
5762,1,2,0,1,2,318866,0,1,-1.8,2.44,0,1,0,0,0
5763,1,1,0,1,2,318866,0,1,0.14,3.04,0,0,0,1,0
5764,1,0,0,1,2,318866,0,1,0.26,3.08,0,1,0,0,0
5765,1,0,2,0,2,318866,0,1,-2.11,2.89,0,1,0,0,0
5766,0,0,2,0,2,318866,0,1,-0.15,3.6,0,0,1,0,0
5767,1,0,2,0,2,318866,0,0,-0.44,1.92,0,0,1,0,0
5768,0,0,1,0,2,318866,0,1,-0.34,2.83,0,0,1,0,0
5769,1,0,0,0,2,318866,0,0,-0.89,3.27,0,0,1,0,0
5745,1,0,1,1,3,318866,0,0,0.12,1.46,0,0,1,0,2
5746,1,0,0,1,3,318866,0,1,-0.76,2.3,0,0,0,1,2
5747,0,3,2,0,3,318866,0,1,-0.73,2.89,0,0,1,0,2
5748,1,3,2,0,3,318866,0,0,-0.45,1.36,0,0,1,0,2
5749,1,2,2,0,3,318866,0,1,-0.02,2.8,0,0,1,0,2
5750,1,2,1,0,3,318866,0,1,-0.8,3.63,0,1,0,0,2
5751,1,2,0,0,3,318866,0,1,-0.44,1.97,0,0,1,0,2
5752,1,1,0,0,3,318866,0,1,0.15,1.94,0,0,1,0,2
5753,1,0,0,0,3,318866,0,1,1.46,2.68,0,1,0,0,2
5725,0,3,1,1,4,318866,0,1,-1.54,2.79,0,1,0,0,3
5726,1,3,0,1,4,318866,0,0,-0.12,1.97,0,0,1,0,3
5727,0,2,0,1,4,318866,0,1,-0.03,2.58,0,0,1,0,3
5728,1,1,0,1,4,318866,0,0,-1.78,2.12,0,1,0,0,3
5729,0,0,0,1,4,318866,0,1,-2.34,2.31,0,1,0,0,3
5730,0,2,2,0,4,318866,0,0,-1.09,3.67,1,1,0,0,3
5731,1,2,2,0,4,318866,0,0,-0.69,3.25,1,0,1,0,3
5732,0,2,2,0,4,318866,0,1,-0.01,2.28,1,0,1,0,3
5733,0,1,2,0,4,318866,0,0,-0.06,2.62,1,0,1,0,3
5734,0,1,1,0,4,318866,0,0,0.83,1.83,1,1,0,0,3
5735,1,1,0,0,4,318866,0,0,-0.8,2.32,1,0,1,0,3
5736,0,0,0,0,4,318866,0,1,-0.45,2.87,1,0,1,0,3
5702,1,2,2,1,5,318866,1,0,-0.25,2.71,0,0,0,1,3
5703,1,1,2,1,5,318866,1,1,-1.55,3.16,0,1,0,0,3
5704,1,1,2,1,5,318866,1,1,-1.37,2.81,0,1,0,0,3
5705,0,0,2,1,5,318866,1,1,1.03,3.09,0,0,1,0,3
5706,1,0,1,1,5,318866,1,0,-0.62,0.1,0,1,0,0,3
5707,0,0,0,1,5,318866,1,1,0.47,2.67,0,0,1,0,3
5708,1,2,2,0,5,318866,1,0,0.05,2.03,0,0,1,0,3
5709,1,2,1,0,5,318866,1,1,-0.91,2.51,0,0,1,0,3
5710,1,2,0,0,5,318866,1,1,-0.82,2.26,0,0,1,0,3
5711,0,1,0,0,5,318866,1,1,-1.04,2.73,0,0,1,0,3
5712,0,0,0,0,5,318866,1,0,-2.16,2.51,0,1,0,0,3
5713,1,1,2,0,5,318866,0,0,-1.56,2.25,0,1,0,0,3
5714,0,0,2,0,5,318866,0,1,-0.52,2.77,0,0,0,1,3
5715,1,0,1,0,5,318866,0,0,0.91,-1.59,0,1,0,0,3
5716,1,0,0,0,5,318866,0,1,-0.04,2.48,0,0,1,0,3
5690,1,0,0,1,6,318866,0,0,1.02,2.33,0,1,0,0,3
5691,1,2,0,0,6,318866,0,1,-0.15,2.05,1,0,1,0,3
5692,1,1,0,0,6,318866,0,1,-0.86,2.47,1,0,0,1,3
5693,1,0,0,0,6,318866,0,1,1.39,1.67,1,1,0,0,3
5664,1,2,2,1,1,319009,1,1,-0.46,3.48,0,1,0,0,0
5665,0,1,2,1,1,319009,1,1,-0.54,2.83,0,0,1,0,0
5666,1,0,2,1,1,319009,1,0,-0.93,1.03,0,1,0,0,0
5667,1,0,1,1,1,319009,1,1,-1.22,2.49,0,1,0,0,0
5668,1,0,0,1,1,319009,1,1,-0.53,3.5,0,0,1,0,0
5669,1,0,0,0,1,319009,1,1,-0.03,2.33,1,0,1,0,0
5670,0,3,2,0,1,319009,0,1,0.02,3.25,0,0,0,1,0
5671,1,3,2,0,1,319009,0,0,-1.44,1.56,0,1,0,0,0
5672,1,2,2,0,1,319009,0,1,-0.73,2.88,0,0,1,0,0
5673,1,1,2,0,1,319009,0,1,0.57,1.63,0,1,0,0,0
5674,0,1,1,0,1,319009,0,1,1.52,2.01,0,1,0,0,0
5675,1,0,1,0,1,319009,0,0,-0.01,1.04,0,0,1,0,0
5676,1,0,0,0,1,319009,0,1,1.63,1.55,0,1,0,0,0
5651,1,2,2,0,2,319009,0,0,-1.83,2.08,1,0,1,0,0
5652,0,2,1,0,2,319009,0,1,0.14,2.68,1,0,1,0,0
5653,0,1,1,0,2,319009,0,0,-1.11,2.96,1,0,1,0,0
5654,1,0,1,0,2,319009,0,0,1.49,1.06,1,1,0,0,0
5655,1,0,0,0,2,319009,0,1,0.87,1.9,1,1,0,0,0
5639,1,1,0,0,3,319009,0,1,0.46,2.67,0,0,1,0,1
5640,1,0,0,0,3,319009,0,1,-0.02,2.3,0,0,1,0,1
5641,1,1,0,0,3,319009,0,1,-1.0,3.56,1,1,0,0,2
5642,1,0,0,0,3,319009,0,1,0.3,2.29,1,0,0,1,2
5625,0,0,0,1,4,319009,0,1,0.71,2.23,1,0,1,0,1
5626,1,2,2,0,4,319009,0,0,0.73,1.66,0,1,0,0,1
5627,1,2,1,0,4,319009,0,1,-0.5,2.34,0,0,1,0,1
5628,0,1,1,0,4,319009,0,1,0.05,2.9,0,0,1,0,1
5629,0,0,1,0,4,319009,0,0,-1.45,1.03,0,1,0,0,1
5630,0,0,0,0,4,319009,0,0,-2.21,2.43,0,1,0,0,1
5608,0,0,0,1,5,319009,1,1,-0.85,2.59,0,0,1,0,2
5609,0,0,2,0,5,319009,1,0,-0.25,1.61,1,0,0,1,2
5610,0,0,1,0,5,319009,1,0,-0.18,2.33,1,0,0,1,2
5611,1,0,0,0,5,319009,1,0,-0.1,2.14,1,0,1,0,2
5612,1,1,2,0,5,319009,0,1,-1.13,1.69,1,0,1,0,2
5613,1,1,2,0,5,319009,0,1,-1.17,1.84,1,0,0,1,2
5614,1,0,2,0,5,319009,0,1,0.28,2.2,1,0,1,0,2
5615,0,0,1,0,5,319009,0,1,0.88,4.16,1,1,0,0,2
5616,0,0,0,0,5,319009,0,0,0.59,0.67,1,0,1,0,2
5590,1,0,2,1,6,319009,1,1,0.38,2.73,1,0,1,0,5
5591,1,0,1,1,6,319009,1,1,0.88,2.16,1,1,0,0,5
5592,0,0,0,1,6,319009,1,1,0.13,2.49,1,0,1,0,5
5593,0,0,1,0,6,319009,1,0,-0.71,1.41,1,0,1,0,5
5594,0,0,0,0,6,319009,1,0,0.2,2.77,1,0,0,1,5
5595,1,2,2,0,6,319009,0,0,-0.99,2.52,0,0,1,0,5
5596,0,2,1,0,6,319009,0,1,-0.68,3.06,0,0,0,1,5
5597,0,1,1,0,6,319009,0,0,0.0,1.73,0,0,1,0,5
5598,1,0,1,0,6,319009,0,0,-1.5,2.17,0,1,0,0,5
5599,1,0,0,0,6,319009,0,1,2.33,2.01,0,1,0,0,5
5576,1,0,0,1,7,319009,0,1,-1.62,2.05,1,1,0,0,5
5577,0,1,2,0,7,319009,0,1,0.66,2.35,1,0,1,0,5
5578,0,0,2,0,7,319009,0,0,0.57,1.65,1,0,1,0,5
5579,0,0,2,0,7,319009,0,0,0.82,0.81,1,1,0,0,5
5580,0,0,1,0,7,319009,0,0,0.29,1.83,1,0,1,0,5
5581,1,0,0,0,7,319009,0,0,0.5,1.12,1,0,1,0,5
5565,1,0,0,0,1,319039,1,1,0.08,2.28,1,0,0,1,1
5566,1,0,1,0,1,319039,0,1,0.98,2.75,0,0,0,1,1
5567,1,0,0,0,1,319039,0,1,-0.34,2.38,0,0,0,1,1
5538,1,2,1,2,2,319039,1,0,-2.13,3.55,1,1,0,0,0
5539,1,2,0,2,2,319039,1,1,-1.16,3.21,1,0,0,1,0
5540,1,1,0,2,2,319039,1,1,-0.43,2.15,1,0,1,0,0
5541,1,0,0,2,2,319039,1,1,1.0,3.34,1,1,0,0,0
5542,1,2,2,1,2,319039,1,1,1.31,2.6,0,1,0,0,0
5543,0,2,2,1,2,319039,1,1,-1.27,2.75,0,0,1,0,0
5544,1,1,2,1,2,319039,1,0,0.57,1.91,0,0,1,0,0
5545,1,0,2,1,2,319039,1,1,0.71,3.03,0,1,0,0,0
5546,0,0,1,1,2,319039,1,1,-1.18,3.44,0,1,0,0,0
5547,0,0,0,1,2,319039,1,0,-0.78,1.75,0,0,1,0,0
5548,0,3,2,0,2,319039,1,0,-0.02,2.47,1,0,1,0,0
5549,1,2,2,0,2,319039,1,0,0.28,1.59,1,0,0,1,0
5550,1,2,1,0,2,319039,1,1,-1.46,3.06,1,1,0,0,0
5551,0,2,0,0,2,319039,1,1,1.06,2.71,1,0,1,0,0
5552,0,1,0,0,2,319039,1,0,-0.06,2.38,1,0,1,0,0
5553,0,0,0,0,2,319039,1,0,-0.56,1.17,1,1,0,0,0
5554,1,1,1,0,2,319039,0,0,2.17,2.14,0,1,0,0,0
5555,1,0,1,0,2,319039,0,1,0.64,1.72,0,0,0,1,0
5556,0,0,0,0,2,319039,0,1,1.23,1.64,0,1,0,0,0
5521,0,1,2,1,3,319039,1,0,-0.3,1.1,0,0,0,1,-2
5522,1,1,2,1,3,319039,1,0,-0.47,2.56,0,0,0,1,-2
5523,1,0,2,1,3,319039,1,1,-0.96,2.44,0,0,1,0,-2
5524,1,0,1,1,3,319039,1,1,0.75,2.52,0,1,0,0,-2
5525,1,0,0,1,3,319039,1,1,-0.54,2.68,0,0,1,0,-2
5526,1,1,0,1,3,319039,0,1,-0.9,2.67,1,0,1,0,-2
5527,1,0,0,1,3,319039,0,1,0.39,2.21,1,0,0,1,-2
5528,1,0,1,0,3,319039,0,1,1.36,2.94,0,1,0,0,-2
5529,0,0,0,0,3,319039,0,1,-0.13,3.45,0,0,0,1,-2
5498,0,0,2,1,4,319039,1,1,-1.09,4.23,1,1,0,0,-3
5499,1,0,1,1,4,319039,1,0,-0.36,1.86,1,1,0,0,-3
5500,1,0,0,1,4,319039,1,1,-0.3,2.65,1,0,1,0,-3
5501,0,3,2,1,4,319039,0,1,-0.05,2.54,0,0,1,0,-3
5502,1,3,2,1,4,319039,0,0,1.04,0.91,0,1,0,0,-3
5503,1,3,2,1,4,319039,0,1,-0.52,3.38,0,0,1,0,-3
5504,1,2,2,1,4,319039,0,1,-0.06,2.61,0,0,1,0,-3
5505,0,2,1,1,4,319039,0,1,0.92,1.4,0,1,0,0,-3
5506,0,1,1,1,4,319039,0,0,-0.86,2.71,0,0,1,0,-3
5507,1,0,1,1,4,319039,0,0,-1.54,1.24,0,1,0,0,-3
5508,1,0,0,1,4,319039,0,1,-2.03,3.21,0,1,0,0,-3
5509,0,2,1,0,4,319039,0,1,-0.04,3.14,1,0,1,0,-3
5510,1,1,1,0,4,319039,0,0,-0.1,2.21,1,0,0,1,-3
5511,0,0,1,0,4,319039,0,1,0.67,2.14,1,1,0,0,-3
5512,0,0,0,0,4,319039,0,0,-0.91,1.22,1,1,0,0,-3
5482,0,0,1,1,5,319039,1,1,0.26,2.65,0,0,1,0,-3
5483,1,0,0,1,5,319039,1,0,0.65,0.99,0,1,0,0,-3
5484,1,1,0,1,5,319039,0,1,0.38,2.53,0,0,1,0,-3
5485,0,0,0,1,5,319039,0,1,-1.02,3.0,0,0,0,1,-3
5486,0,1,2,0,5,319039,0,0,-2.27,2.78,1,1,0,0,-3
5487,1,0,2,0,5,319039,0,0,0.9,0.91,1,0,1,0,-3
5488,1,0,1,0,5,319039,0,1,0.87,3.04,1,1,0,0,-3
5489,0,0,0,0,5,319039,0,1,-0.15,2.73,1,0,1,0,-3
5472,0,0,1,0,1,319107,0,1,0.13,3.27,1,0,1,0,0
5473,1,0,0,0,1,319107,0,0,0.77,2.23,1,0,1,0,0
5462,0,0,1,0,2,319107,0,1,-1.06,1.91,1,0,1,0,0
5463,0,0,0,0,2,319107,0,0,,,1,1,0,0,0
5447,0,0,1,0,3,319107,1,0,0.13,1.75,1,0,0,1,3
5448,1,0,0,0,3,319107,1,0,0.59,1.28,1,0,1,0,3
5449,0,2,2,0,3,319107,0,1,0.6,2.61,0,0,1,0,3
5450,1,2,1,0,3,319107,0,0,-1.2,2.18,0,0,0,1,3
5451,1,2,0,0,3,319107,0,1,-0.17,1.95,0,0,1,0,3
5452,1,1,0,0,3,319107,0,1,-0.92,2.34,0,0,1,0,3
5453,1,0,0,0,3,319107,0,1,-0.4,0.87,0,1,0,0,3
5431,0,1,2,1,4,319107,0,1,0.63,2.9,1,0,1,0,3
5432,1,1,1,1,4,319107,0,0,-0.13,1.84,1,0,1,0,3
5433,1,1,0,1,4,319107,0,1,-0.12,3.08,1,0,1,0,3
5434,1,0,0,1,4,319107,0,1,0.55,1.74,1,0,1,0,3
5435,1,1,2,0,4,319107,0,1,0.69,1.39,0,1,0,0,3
5436,0,1,1,0,4,319107,0,1,-0.34,2.82,0,0,0,1,3
5437,1,1,0,0,4,319107,0,0,-0.12,1.49,0,0,1,0,3
5438,0,0,0,0,4,319107,0,1,0.4,2.09,0,0,1,0,3
5409,1,2,1,1,5,319107,1,1,0.11,2.63,0,0,1,0,4
5410,0,2,0,1,5,319107,1,1,-0.52,1.13,0,1,0,0,4
5411,1,1,0,1,5,319107,1,0,0.05,3.39,0,0,1,0,4
5412,1,0,0,1,5,319107,1,1,0.99,1.79,0,1,0,0,4
5413,1,3,1,1,5,319107,0,1,-0.76,3.73,0,1,0,0,4
5414,1,3,0,1,5,319107,0,1,-1.2,3.12,0,1,0,0,4
5415,1,2,0,1,5,319107,0,1,-1.11,2.73,0,0,1,0,4
5416,1,1,0,1,5,319107,0,1,-1.68,2.22,0,1,0,0,4
5417,1,0,0,1,5,319107,0,1,-1.74,3.73,0,1,0,0,4
5418,1,2,2,0,5,319107,0,1,-1.29,2.99,0,1,0,0,4
5419,0,2,1,0,5,319107,0,1,-1.11,2.04,0,0,1,0,4
5420,1,1,1,0,5,319107,0,0,0.1,1.49,0,0,1,0,4
5421,0,0,1,0,5,319107,0,1,1.37,1.17,0,1,0,0,4
5422,0,0,0,0,5,319107,0,0,-1.92,0.94,0,1,0,0,4
5393,0,0,0,1,6,319107,0,1,0.45,1.3,1,1,0,0,4
5394,0,1,1,0,6,319107,0,0,-0.37,1.98,0,0,1,0,4
5395,0,1,0,0,6,319107,0,0,-1.72,1.29,0,0,0,1,4
5396,1,0,0,0,6,319107,0,0,-0.81,1.25,0,0,1,0,4
5397,0,1,2,0,6,319107,0,1,0.79,1.17,1,1,0,0,5
5398,0,0,2,0,6,319107,0,0,-0.43,1.74,1,0,0,1,5
5399,0,0,1,0,6,319107,0,0,-0.68,-0.74,1,1,0,0,5
5400,1,0,0,0,6,319107,0,0,-0.12,2.37,1,0,1,0,5
5373,0,0,0,1,7,319107,1,1,0.14,0.99,1,1,0,0,4
5374,1,3,2,0,7,319107,1,0,0.97,2.37,0,0,1,0,4
5375,1,2,2,0,7,319107,1,1,-0.27,2.27,0,0,0,1,4
5376,1,2,1,0,7,319107,1,1,-0.64,1.02,0,1,0,0,4
5377,1,2,0,0,7,319107,1,1,-0.7,2.55,0,0,1,0,4
5378,1,1,0,0,7,319107,1,1,-0.03,2.8,0,0,1,0,4
5379,0,0,0,0,7,319107,1,1,0.0,1.26,0,1,0,0,4
5380,1,2,2,0,7,319107,0,0,-1.99,3.17,0,1,0,0,4
