,pitch_type,balls,strikes,outs_when_up,inning,game_pk,on_base,prev_pitch_type,prev_plate_x,prev_plate_z,stand_R,prev_type_B,prev_type_S,prev_type_X,score_diff
14694,0,0,0,0,7,988,0,0,,,1,1,0,0,-1
13225,0,1,1,1,1,1173,0,0,,,1,0,1,0,5
13226,0,0,1,1,1,1173,0,0,,,1,0,1,0,5
13227,0,0,0,1,1,1173,0,0,,,1,1,0,0,5
13228,0,0,1,0,1,1173,0,0,,,0,0,1,0,5
13229,0,0,0,0,1,1173,0,0,,,0,0,0,1,5
13214,0,1,1,0,2,1173,0,0,,,1,1,0,0,5
13215,0,0,1,0,2,1173,0,0,,,1,0,0,1,5
13216,0,0,0,0,2,1173,0,0,,,1,1,0,0,5
13201,0,3,1,0,3,1173,0,0,,,1,0,0,1,7
13202,0,2,1,0,3,1173,0,0,,,1,0,1,0,7
13203,0,2,0,0,3,1173,0,0,,,1,1,0,0,7
13204,0,1,0,0,3,1173,0,0,,,1,0,1,0,7
13205,0,0,0,0,3,1173,0,0,,,1,1,0,0,7
13182,0,0,0,2,4,1173,0,0,,,1,1,0,0,5
13183,0,0,1,0,4,1173,2,0,,,1,0,1,0,6
13184,0,0,0,0,4,1173,2,0,,,1,0,0,1,6
13185,0,2,1,0,4,1173,1,0,,,0,0,1,0,6
13186,0,1,1,0,4,1173,1,0,,,0,0,0,1,6
13187,0,0,1,0,4,1173,1,0,,,0,1,0,0,6
13188,0,0,0,0,4,1173,1,0,,,0,1,0,0,6
13189,0,0,2,0,4,1173,0,0,,,1,0,1,0,6
13190,0,0,2,0,4,1173,0,0,,,1,0,0,1,6
13191,0,0,1,0,4,1173,0,0,,,1,0,1,0,6
13192,0,0,0,0,4,1173,0,0,,,1,0,1,0,6
13163,0,1,2,1,5,1173,0,0,,,1,0,1,0,2
13164,0,1,1,1,5,1173,0,0,,,1,0,0,1,2
13165,0,1,0,1,5,1173,0,0,,,1,0,1,0,2
13166,0,0,0,1,5,1173,0,0,,,1,0,1,0,2
13167,0,1,1,1,5,1173,1,0,,,1,1,0,0,4
13168,0,0,1,1,5,1173,1,0,,,1,0,0,1,4
13169,0,0,0,1,5,1173,1,0,,,1,1,0,0,4
13170,0,0,0,1,5,1173,1,0,,,0,0,1,0,5
13171,0,0,1,0,5,1173,1,0,,,1,0,0,1,5
13172,0,0,0,0,5,1173,1,0,,,1,0,0,1,5
13173,0,0,0,0,5,1173,0,0,,,0,0,1,0,5
13147,0,0,0,1,6,1173,2,0,,,1,0,1,0,3
13148,0,0,0,1,6,1173,1,0,,,0,1,0,0,3
13149,0,2,0,1,6,1173,0,0,,,0,0,0,1,3
13150,0,1,0,1,6,1173,0,0,,,0,0,0,1,3
13151,0,0,0,1,6,1173,0,0,,,0,1,0,0,3
13152,0,0,2,0,6,1173,0,0,,,1,1,0,0,3
13153,0,0,1,0,6,1173,0,0,,,1,0,1,0,3
13154,0,0,0,0,6,1173,0,0,,,1,0,1,0,3
15429,0,2,0,2,1,1345,0,0,,,1,0,1,0,-1
15430,0,1,0,2,1,1345,0,0,,,1,0,1,0,-1
15431,0,0,0,2,1,1345,0,0,,,1,1,0,0,-1
15432,0,1,1,2,1,1345,0,0,,,0,1,0,0,0
15433,0,1,0,2,1,1345,0,0,,,0,0,0,1,0
15434,0,0,0,2,1,1345,0,0,,,0,0,1,0,0
15435,0,1,2,1,1,1345,0,0,,,1,1,0,0,0
15436,0,0,2,1,1,1345,0,0,,,1,0,1,0,0
15437,0,0,1,1,1,1345,0,0,,,1,1,0,0,0
15438,0,0,0,1,1,1345,0,0,,,1,0,1,0,0
15439,0,1,2,0,1,1345,0,0,,,0,0,1,0,0
15440,0,1,1,0,1,1345,0,0,,,0,0,0,1,0
15441,0,0,1,0,1,1345,0,0,,,0,0,1,0,0
15442,0,0,0,0,1,1345,0,0,,,0,1,0,0,0
15415,0,3,2,0,2,1345,0,0,,,1,0,1,0,-1
15416,0,2,2,0,2,1345,0,0,,,1,0,1,0,-1
15417,0,1,2,0,2,1345,0,0,,,1,1,0,0,-1
15418,0,0,2,0,2,1345,0,0,,,1,1,0,0,-1
15419,0,0,1,0,2,1345,0,0,,,1,1,0,0,-1
15420,0,0,0,0,2,1345,0,0,,,1,0,1,0,-1
15390,0,0,0,0,5,1345,0,0,,,1,0,1,0,-1
15363,0,0,1,2,7,1345,0,0,,,1,0,1,0,-2
15364,0,0,0,2,7,1345,0,0,,,1,1,0,0,-2
15365,0,2,1,1,7,1345,0,0,,,1,0,1,0,-2
15366,0,2,0,1,7,1345,0,0,,,1,0,0,1,-2
15367,0,1,0,1,7,1345,0,0,,,1,0,1,0,-2
15368,0,0,0,1,7,1345,0,0,,,1,1,0,0,-2
15369,0,0,1,0,7,1345,0,0,,,1,1,0,0,-2
15370,0,0,0,0,7,1345,0,0,,,1,0,0,1,-2
15371,0,3,1,0,7,1345,0,0,,,0,0,1,0,-1
15372,0,2,1,0,7,1345,0,0,,,0,0,0,1,-1
15373,0,1,1,0,7,1345,0,0,,,0,1,0,0,-1
15374,0,1,0,0,7,1345,0,0,,,0,1,0,0,-1
15375,0,0,0,0,7,1345,0,0,,,0,0,1,0,-1
15345,0,0,0,1,8,1345,1,0,,,0,0,0,1,-2
15346,0,1,1,0,8,1345,1,0,,,1,1,0,0,-2
15347,0,0,1,0,8,1345,1,0,,,1,0,0,1,-2
15348,0,0,0,0,8,1345,1,0,,,1,1,0,0,-2
15349,0,3,2,0,8,1345,0,0,,,0,0,1,0,-2
15350,0,2,2,0,8,1345,0,0,,,0,1,0,0,-2
15351,0,1,2,0,8,1345,0,0,,,0,1,0,0,-2
15352,0,1,1,0,8,1345,0,0,,,0,1,0,0,-2
15353,0,0,1,0,8,1345,0,0,,,0,0,1,0,-2
15354,0,0,0,0,8,1345,0,0,,,0,1,0,0,-2
14276,0,3,2,0,1,1490,1,0,,,0,0,1,0,1
14277,0,3,1,0,1,1490,1,0,,,0,1,0,0,1
14278,0,2,1,0,1,1490,1,0,,,0,0,1,0,1
14279,0,1,1,0,1,1490,1,0,,,0,1,0,0,1
14280,0,1,0,0,1,1490,1,0,,,0,1,0,0,1
14281,0,0,0,0,1,1490,1,0,,,0,0,1,0,1
14282,0,1,2,0,1,1490,0,0,,,1,1,0,0,1
14283,0,1,1,0,1,1490,0,0,,,1,0,0,1,1
14284,0,0,1,0,1,1490,0,0,,,1,0,1,0,1
14285,0,0,0,0,1,1490,0,0,,,1,1,0,0,1
14256,0,1,2,1,2,1490,0,0,,,1,0,1,0,1
14257,0,0,2,1,2,1490,0,0,,,1,0,1,0,1
14258,0,0,2,1,2,1490,0,0,,,1,1,0,0,1
14259,0,0,2,1,2,1490,0,0,,,1,0,1,0,1
14260,0,0,1,1,2,1490,0,0,,,1,0,1,0,1
14261,0,0,0,1,2,1490,0,0,,,1,0,1,0,1
14262,0,2,2,0,2,1490,0,0,,,0,0,1,0,1
14263,0,2,2,0,2,1490,0,0,,,0,0,0,1,1
14264,0,2,1,0,2,1490,0,0,,,0,0,1,0,1
14265,0,1,1,0,2,1490,0,0,,,0,0,1,0,1
14266,0,1,0,0,2,1490,0,0,,,0,1,0,0,1
14267,0,0,0,0,2,1490,0,0,,,0,0,1,0,1
14243,0,3,1,0,3,1490,0,0,,,1,0,0,1,1
14244,0,2,1,0,3,1490,0,0,,,1,0,1,0,1
14245,0,2,0,0,3,1490,0,0,,,1,1,0,0,1
14246,0,1,0,0,3,1490,0,0,,,1,0,1,0,1
14247,0,0,0,0,3,1490,0,0,,,1,1,0,0,1
14233,0,0,1,0,4,1490,0,0,,,0,0,1,0,1
14234,0,0,0,0,4,1490,0,0,,,0,1,0,0,1
14218,0,0,0,0,6,1490,0,0,,,1,0,1,0,3
14190,0,2,2,2,7,1490,1,0,,,0,0,0,1,3
14191,0,1,2,2,7,1490,1,0,,,0,0,1,0,3
14192,0,0,2,2,7,1490,1,0,,,0,1,0,0,3
14193,0,0,2,2,7,1490,1,0,,,0,1,0,0,3
14194,0,0,1,2,7,1490,1,0,,,0,0,1,0,3
14195,0,0,0,2,7,1490,1,0,,,0,0,1,0,3
14196,0,2,1,1,7,1490,1,0,,,1,0,1,0,3
14197,0,1,1,1,7,1490,1,0,,,1,0,0,1,3
14198,0,1,0,1,7,1490,1,0,,,1,1,0,0,3
14199,0,0,0,1,7,1490,1,0,,,1,0,1,0,3
14200,0,3,2,0,7,1490,1,0,,,1,1,0,0,3
14201,0,2,2,0,7,1490,1,0,,,1,0,1,0,3
14202,0,2,2,0,7,1490,1,0,,,1,1,0,0,3
14203,0,2,2,0,7,1490,1,0,,,1,0,1,0,3
14204,0,1,2,0,7,1490,1,0,,,1,0,1,0,3
14205,0,1,1,0,7,1490,1,0,,,1,1,0,0,3
14206,0,0,1,0,7,1490,1,0,,,1,0,1,0,3
14207,0,0,0,0,7,1490,1,0,,,1,1,0,0,3
14208,0,1,0,0,7,1490,0,0,,,0,0,1,0,3
14209,0,0,0,0,7,1490,0,0,,,0,0,0,1,3
14658,0,3,0,1,1,2064,2,0,,,1,0,0,1,0
14659,0,2,0,1,1,2064,2,0,,,1,0,1,0,0
14660,0,1,0,1,1,2064,2,0,,,1,1,0,0,0
14661,0,0,0,1,1,2064,2,0,,,1,1,0,0,0
14662,0,3,2,1,1,2064,1,0,,,0,1,0,0,0
14663,0,3,1,1,1,2064,1,0,,,0,1,0,0,0
14664,0,3,0,1,1,2064,1,0,,,0,0,1,0,0
14665,0,2,0,1,1,2064,1,0,,,0,0,1,0,0
14666,0,1,0,1,1,2064,1,0,,,0,1,0,0,0
14667,0,0,0,1,1,2064,1,0,,,0,1,0,0,0
14668,0,0,0,0,1,2064,1,0,,,0,1,0,0,0
14669,0,3,2,0,1,2064,0,0,,,1,0,0,1,0
14670,0,3,2,0,1,2064,0,0,,,1,0,0,1,0
14671,0,3,1,0,1,2064,0,0,,,1,0,1,0,0
14672,0,2,1,0,1,2064,0,0,,,1,0,1,0,0
14673,0,1,1,0,1,2064,0,0,,,1,1,0,0,0
14674,0,0,1,0,1,2064,0,0,,,1,1,0,0,0
14675,0,0,0,0,1,2064,0,0,,,1,1,0,0,0
14649,0,0,0,0,2,2064,0,0,,,0,0,0,1,2
14632,0,0,1,0,3,2064,2,0,,,1,1,0,0,2
14633,0,0,0,0,3,2064,2,0,,,1,0,1,0,2
14634,0,3,0,0,3,2064,1,0,,,0,0,1,0,2
14635,0,2,0,0,3,2064,1,0,,,0,1,0,0,2
14636,0,1,0,0,3,2064,1,0,,,0,1,0,0,2
14637,0,0,0,0,3,2064,1,0,,,0,1,0,0,2
14638,0,2,0,0,3,2064,0,0,,,0,1,0,0,2
14639,0,1,0,0,3,2064,0,0,,,0,0,0,1,2
14640,0,0,0,0,3,2064,0,0,,,0,1,0,0,2
14623,0,0,0,0,4,2064,0,0,,,1,1,0,0,2
14607,0,0,0,2,5,2064,0,0,,,0,1,0,0,2
14608,0,2,1,1,5,2064,0,0,,,1,1,0,0,2
14609,0,2,0,1,5,2064,0,0,,,1,0,0,1,2
14610,0,1,0,1,5,2064,0,0,,,1,0,1,0,2
14611,0,0,0,1,5,2064,0,0,,,1,1,0,0,2
14612,0,0,2,0,5,2064,0,0,,,0,1,0,0,2
14613,0,0,1,0,5,2064,0,0,,,0,0,1,0,2
14614,0,0,0,0,5,2064,0,0,,,0,0,1,0,2
14598,0,0,0,0,6,2064,0,0,,,0,0,1,0,2
14585,0,1,1,1,7,2064,0,0,,,1,1,0,0,2
14586,0,0,1,1,7,2064,0,0,,,1,1,0,0,2
14587,0,0,0,1,7,2064,0,0,,,1,1,0,0,2
14588,0,0,1,0,7,2064,0,0,,,0,0,1,0,2
14589,0,0,0,0,7,2064,0,0,,,0,0,0,1,2
15154,0,0,2,1,1,2133,0,0,,,1,0,1,0,0
15155,0,0,1,1,1,2133,0,0,,,1,1,0,0,0
15156,0,0,0,1,1,2133,0,0,,,1,0,1,0,0
15157,0,0,0,0,1,2133,0,0,,,1,0,1,0,0
15129,0,1,1,2,3,2133,0,0,,,1,0,0,1,0
15130,0,1,0,2,3,2133,0,0,,,1,0,1,0,0
15131,0,0,0,2,3,2133,0,0,,,1,0,1,0,0
15132,0,0,0,1,3,2133,0,0,,,1,1,0,0,0
15133,0,2,2,0,3,2133,0,0,,,0,0,0,1,0
15134,0,2,1,0,3,2133,0,0,,,0,0,0,1,0
15135,0,1,1,0,3,2133,0,0,,,0,0,1,0,0
15136,0,1,0,0,3,2133,0,0,,,0,1,0,0,0
15137,0,0,0,0,3,2133,0,0,,,0,0,1,0,0
15111,0,0,0,2,4,2133,1,0,,,0,1,0,0,0
15112,0,1,0,1,4,2133,1,0,,,1,1,0,0,0
15113,0,0,0,1,4,2133,1,0,,,1,0,0,1,0
15114,0,0,2,0,4,2133,1,0,,,0,1,0,0,0
15115,0,0,1,0,4,2133,1,0,,,0,0,0,1,0
15116,0,0,0,0,4,2133,1,0,,,0,0,1,0,0
15117,0,1,2,0,4,2133,0,0,,,1,0,1,0,0
15118,0,1,1,0,4,2133,0,0,,,1,0,0,1,0
15119,0,1,0,0,4,2133,0,0,,,1,0,1,0,0
15120,0,0,0,0,4,2133,0,0,,,1,0,1,0,0
15098,0,1,0,1,5,2133,0,0,,,1,0,1,0,0
15099,0,0,0,1,5,2133,0,0,,,1,1,0,0,0
15100,0,0,2,0,5,2133,0,0,,,1,1,0,0,0
15101,0,0,1,0,5,2133,0,0,,,1,0,1,0,0
15102,0,0,0,0,5,2133,0,0,,,1,0,1,0,0
15086,0,1,1,1,6,2133,0,0,,,0,1,0,0,2
15087,0,0,1,1,6,2133,0,0,,,0,0,1,0,2
15088,0,0,0,1,6,2133,0,0,,,0,1,0,0,2
15089,0,0,0,0,6,2133,0,0,,,1,0,1,0,2
15074,0,0,0,1,7,2133,1,0,,,1,0,1,0,3
15075,0,0,1,0,7,2133,1,0,,,0,1,0,0,3
15076,0,0,0,0,7,2133,1,0,,,0,0,0,1,3
15077,0,0,0,0,7,2133,0,0,,,0,0,1,0,3
14576,0,0,0,0,1,2282,0,0,,,0,0,1,0,0
14556,0,1,1,1,2,2282,1,0,,,1,0,1,0,0
14557,0,0,1,1,2,2282,1,0,,,1,0,1,0,0
14558,0,0,0,1,2,2282,1,0,,,1,1,0,0,0
14559,0,3,2,0,2,2282,1,0,,,0,0,1,0,0
14560,0,2,2,0,2,2282,1,0,,,0,0,0,1,0
14561,0,1,2,0,2,2282,1,0,,,0,1,0,0,0
14562,0,0,2,0,2,2282,1,0,,,0,1,0,0,0
14563,0,0,1,0,2,2282,1,0,,,0,1,0,0,0
14564,0,0,0,0,2,2282,1,0,,,0,0,1,0,0
14565,0,0,2,0,2,2282,0,0,,,1,0,1,0,0
14566,0,0,1,0,2,2282,0,0,,,1,0,0,1,0
14567,0,0,0,0,2,2282,0,0,,,1,0,1,0,0
14545,0,0,0,1,3,2282,1,0,,,0,1,0,0,0
14546,0,0,0,0,3,2282,1,0,,,1,0,1,0,0
14547,0,0,0,0,3,2282,0,0,,,1,0,0,1,0
14520,0,0,0,1,4,2282,2,0,,,1,0,0,1,1
14521,0,2,2,0,4,2282,2,0,,,1,1,0,0,1
14522,0,2,1,0,4,2282,2,0,,,1,0,1,0,1
14523,0,1,1,0,4,2282,2,0,,,1,0,1,0,1
14524,0,1,0,0,4,2282,2,0,,,1,1,0,0,1
14525,0,0,0,0,4,2282,2,0,,,1,0,1,0,1
14526,0,3,1,0,4,2282,1,0,,,0,1,0,0,1
14527,0,2,1,0,4,2282,1,0,,,0,1,0,0,1
14528,0,1,1,0,4,2282,1,0,,,0,1,0,0,1
14529,0,0,1,0,4,2282,1,0,,,0,1,0,0,1
14530,0,0,0,0,4,2282,1,0,,,0,1,0,0,1
14531,0,2,2,0,4,2282,0,0,,,1,0,1,0,1
14532,0,2,2,0,4,2282,0,0,,,1,0,0,1,1
14533,0,1,2,0,4,2282,0,0,,,1,0,1,0,1
14534,0,1,1,0,4,2282,0,0,,,1,1,0,0,1
14535,0,0,1,0,4,2282,0,0,,,1,0,1,0,1
14536,0,0,0,0,4,2282,0,0,,,1,1,0,0,1
14507,0,0,1,0,5,2282,0,0,,,1,0,1,0,-3
14508,0,0,0,0,5,2282,0,0,,,1,0,0,1,-3
14509,0,0,2,0,5,2282,0,0,,,0,0,1,0,-2
14510,0,0,1,0,5,2282,0,0,,,0,0,0,1,-2
14511,0,0,0,0,5,2282,0,0,,,0,0,1,0,-2
14488,0,0,0,1,7,2282,0,0,,,0,0,1,0,-3
14489,0,2,1,0,7,2282,0,0,,,1,1,0,0,-3
14490,0,1,1,0,7,2282,0,0,,,1,0,0,1,-3
14491,0,1,0,0,7,2282,0,0,,,1,1,0,0,-3
14492,0,0,0,0,7,2282,0,0,,,1,0,1,0,-3
13926,0,0,1,1,1,2395,0,0,,,1,0,1,0,0
13927,0,0,0,1,1,2395,0,0,,,1,0,0,1,0
13928,0,0,2,0,1,2395,0,0,,,0,0,1,0,0
13929,0,0,1,0,1,2395,0,0,,,0,0,1,0,0
13930,0,0,0,0,1,2395,0,0,,,0,0,1,0,0
13914,0,2,1,0,2,2395,0,0,,,0,0,0,1,3
13915,0,2,0,0,2,2395,0,0,,,0,1,0,0,3
13916,0,1,0,0,2,2395,0,0,,,0,0,1,0,3
13917,0,0,0,0,2,2395,0,0,,,0,1,0,0,3
13903,0,0,2,0,3,2395,0,0,,,0,1,0,0,3
13904,0,0,1,0,3,2395,0,0,,,0,0,1,0,3
13905,0,0,0,0,3,2395,0,0,,,0,0,1,0,3
13890,0,1,1,1,4,2395,0,0,,,1,0,1,0,4
13891,0,0,1,1,4,2395,0,0,,,1,0,1,0,4
13892,0,0,0,1,4,2395,0,0,,,1,1,0,0,4
13893,0,0,1,0,4,2395,0,0,,,1,0,1,0,4
13894,0,0,0,0,4,2395,0,0,,,1,0,0,1,4
13880,0,0,1,0,5,2395,0,0,,,0,0,1,0,5
13881,0,0,0,0,5,2395,0,0,,,0,0,1,0,5
13867,0,1,0,1,6,2395,0,0,,,1,0,1,0,6
13868,0,0,0,1,6,2395,0,0,,,1,1,0,0,6
13869,0,1,1,0,6,2395,0,0,,,0,1,0,0,6
13870,0,1,0,0,6,2395,0,0,,,0,0,0,1,6
13871,0,0,0,0,6,2395,0,0,,,0,0,1,0,6
13985,0,2,2,1,1,2464,0,0,,,0,1,0,0,3
13986,0,1,2,1,1,2464,0,0,,,0,1,0,0,3
13987,0,1,2,1,1,2464,0,0,,,0,1,0,0,3
13988,0,1,2,1,1,2464,0,0,,,0,0,1,0,3
13989,0,1,1,1,1,2464,0,0,,,0,0,1,0,3
13990,0,0,1,1,1,2464,0,0,,,0,0,1,0,3
13991,0,0,0,1,1,2464,0,0,,,0,1,0,0,3
13992,0,2,2,0,1,2464,0,0,,,1,0,1,0,3
13993,0,2,1,0,1,2464,0,0,,,1,0,0,1,3
13994,0,1,1,0,1,2464,0,0,,,1,0,1,0,3
13995,0,1,0,0,1,2464,0,0,,,1,1,0,0,3
13996,0,0,0,0,1,2464,0,0,,,1,0,1,0,3
13971,0,2,2,0,2,2464,0,0,,,0,0,0,1,3
13972,0,1,2,0,2,2464,0,0,,,0,1,0,0,3
13973,0,0,2,0,2,2464,0,0,,,0,1,0,0,3
13974,0,0,2,0,2,2464,0,0,,,0,1,0,0,3
13975,0,0,1,0,2,2464,0,0,,,0,0,1,0,3
13976,0,0,0,0,2,2464,0,0,,,0,0,1,0,3
13942,0,3,2,0,5,2464,0,0,,,0,1,0,0,11
13943,0,3,1,0,5,2464,0,0,,,0,0,0,1,11
13944,0,2,1,0,5,2464,0,0,,,0,0,1,0,11
13945,0,2,0,0,5,2464,0,0,,,0,1,0,0,11
13946,0,1,0,0,5,2464,0,0,,,0,0,1,0,11
13947,0,0,0,0,5,2464,0,0,,,0,1,0,0,11
13703,0,1,1,1,1,2495,2,0,,,1,1,0,0,0
13704,0,1,0,1,1,2495,2,0,,,1,0,0,1,0
13705,0,0,0,1,1,2495,2,0,,,1,0,1,0,0
13706,0,3,1,1,1,2495,1,0,,,1,1,0,0,0
13707,0,3,0,1,1,2495,1,0,,,1,1,0,0,0
13708,0,2,0,1,1,2495,1,0,,,1,0,1,0,0
13709,0,1,0,1,1,2495,1,0,,,1,1,0,0,0
13710,0,0,0,1,1,2495,1,0,,,1,1,0,0,0
13711,0,3,2,0,1,2495,1,0,,,1,1,0,0,0
13712,0,3,1,0,1,2495,1,0,,,1,0,0,1,0
13713,0,2,1,0,1,2495,1,0,,,1,0,1,0,0
13714,0,2,0,0,1,2495,1,0,,,1,1,0,0,0
13715,0,1,0,0,1,2495,1,0,,,1,0,1,0,0
13716,0,0,0,0,1,2495,1,0,,,1,1,0,0,0
13717,0,1,1,0,1,2495,0,0,,,0,1,0,0,0
13718,0,1,0,0,1,2495,0,0,,,0,0,0,1,0
13719,0,0,0,0,1,2495,0,0,,,0,0,1,0,0
13688,0,0,1,0,2,2495,1,0,,,1,0,0,1,0
13689,0,0,0,0,2,2495,1,0,,,1,1,0,0,0
13690,0,2,2,0,2,2495,0,0,,,1,0,1,0,0
13691,0,1,2,0,2,2495,0,0,,,1,0,0,1,0
13692,0,0,2,0,2,2495,0,0,,,1,1,0,0,0
13693,0,0,1,0,2,2495,0,0,,,1,1,0,0,0
13694,0,0,0,0,2,2495,0,0,,,1,0,1,0,0
13666,0,1,1,1,4,2495,0,0,,,1,0,1,0,-1
13667,0,1,0,1,4,2495,0,0,,,1,0,1,0,-1
13668,0,0,0,1,4,2495,0,0,,,1,0,1,0,-1
13669,0,3,2,0,4,2495,0,0,,,0,1,0,0,-1
13670,0,2,2,0,4,2495,0,0,,,0,0,0,1,-1
13671,0,2,1,0,4,2495,0,0,,,0,1,0,0,-1
13672,0,1,1,0,4,2495,0,0,,,0,0,1,0,-1
13673,0,0,1,0,4,2495,0,0,,,0,1,0,0,-1
13674,0,0,0,0,4,2495,0,0,,,0,1,0,0,-1
13653,0,0,1,1,5,2495,0,0,,,0,0,1,0,-1
13654,0,0,0,1,5,2495,0,0,,,0,1,0,0,-1
13655,0,0,2,0,5,2495,0,0,,,1,0,1,0,-1
13656,0,0,1,0,5,2495,0,0,,,1,0,0,1,-1
13657,0,0,0,0,5,2495,0,0,,,1,0,1,0,-1
13636,0,0,2,1,6,2495,2,0,,,1,0,1,0,-1
13637,0,0,1,1,6,2495,2,0,,,1,1,0,0,-1
13638,0,0,0,1,6,2495,2,0,,,1,0,1,0,-1
13639,0,1,0,1,6,2495,1,0,,,0,0,1,0,-1
13640,0,0,0,1,6,2495,1,0,,,0,0,0,1,-1
13641,0,0,0,0,6,2495,1,0,,,1,1,0,0,-1
13642,0,1,1,0,6,2495,0,0,,,1,0,0,1,-1
13643,0,0,1,0,6,2495,0,0,,,1,0,0,1,-1
13644,0,0,0,0,6,2495,0,0,,,1,1,0,0,-1
13610,0,0,1,2,8,2495,0,0,,,1,1,0,0,-2
13611,0,0,0,2,8,2495,0,0,,,1,1,0,0,-2
13612,0,1,1,1,8,2495,0,0,,,1,0,1,0,-2
13613,0,1,0,1,8,2495,0,0,,,1,0,0,1,-2
13614,0,0,0,1,8,2495,0,0,,,1,0,1,0,-2
13615,0,2,2,0,8,2495,0,0,,,1,1,0,0,-2
13616,0,2,1,0,8,2495,0,0,,,1,0,0,1,-2
13617,0,1,1,0,8,2495,0,0,,,1,0,1,0,-2
13618,0,1,0,0,8,2495,0,0,,,1,1,0,0,-2
13619,0,0,0,0,8,2495,0,0,,,1,0,1,0,-2
13473,0,0,2,1,1,2508,1,0,,,1,1,0,0,-3
13474,0,0,1,1,1,2508,1,0,,,1,1,0,0,-3
13475,0,0,0,1,1,2508,1,0,,,1,0,1,0,-3
13476,0,1,1,0,1,2508,2,0,,,0,0,1,0,-2
13477,0,1,0,0,1,2508,2,0,,,0,0,0,1,-2
13478,0,0,0,0,1,2508,2,0,,,0,0,1,0,-2
13479,0,1,0,0,1,2508,2,0,,,1,1,0,0,-1
13480,0,0,0,0,1,2508,2,0,,,1,0,0,1,-1
13481,0,0,2,0,1,2508,2,0,,,0,1,0,0,0
13482,0,0,1,0,1,2508,2,0,,,0,0,0,1,0
13483,0,0,0,0,1,2508,2,0,,,0,0,1,0,0
13484,0,3,2,0,1,2508,1,0,,,1,0,1,0,0
13485,0,2,2,0,1,2508,1,0,,,1,1,0,0,0
13486,0,1,2,0,1,2508,1,0,,,1,1,0,0,0
13487,0,1,1,0,1,2508,1,0,,,1,1,0,0,0
13488,0,0,1,0,1,2508,1,0,,,1,0,1,0,0
13489,0,0,0,0,1,2508,1,0,,,1,1,0,0,0
13490,0,0,1,0,1,2508,0,0,,,1,0,1,0,0
13491,0,0,0,0,1,2508,0,0,,,1,0,0,1,0
13460,0,1,2,0,2,2508,0,0,,,0,0,1,0,-2
13461,0,0,2,0,2,2508,0,0,,,0,0,0,1,-2
13462,0,0,2,0,2,2508,0,0,,,0,1,0,0,-2
13463,0,0,1,0,2,2508,0,0,,,0,0,1,0,-2
13464,0,0,0,0,2,2508,0,0,,,0,0,1,0,-2
13448,0,1,2,0,3,2508,0,0,,,0,0,1,0,-2
13449,0,0,2,0,3,2508,0,0,,,0,0,1,0,-2
13450,0,0,1,0,3,2508,0,0,,,0,1,0,0,-2
13451,0,0,0,0,3,2508,0,0,,,0,0,1,0,-2
13431,0,0,0,0,5,2508,0,0,,,1,0,0,1,5
13414,0,0,1,0,7,2508,0,0,,,1,0,1,0,6
13415,0,0,0,0,7,2508,0,0,,,1,0,0,1,6
13136,0,0,1,1,1,2571,0,0,,,0,1,0,0,0
13137,0,0,0,1,1,2571,0,0,,,0,1,0,0,0
13138,0,0,0,0,1,2571,0,0,,,1,0,1,0,0
13124,0,0,0,1,2,2571,0,0,,,0,0,1,0,0
13125,0,1,1,0,2,2571,0,0,,,0,1,0,0,0
13126,0,0,1,0,2,2571,0,0,,,0,0,0,1,0
13127,0,0,0,0,2,2571,0,0,,,0,1,0,0,0
13099,0,0,0,2,3,2571,1,0,,,1,1,0,0,-1
13100,0,0,2,2,3,2571,1,0,,,0,0,0,1,0
13101,0,0,1,2,3,2571,1,0,,,0,0,0,1,0
13102,0,0,0,2,3,2571,1,0,,,0,0,1,0,0
13103,0,0,2,1,3,2571,1,0,,,1,0,1,0,0
13104,0,0,1,1,3,2571,1,0,,,1,0,1,0,0
13105,0,0,0,1,3,2571,1,0,,,1,0,1,0,0
13106,0,2,1,1,3,2571,0,0,,,1,0,1,0,0
13107,0,1,1,1,3,2571,0,0,,,1,0,0,1,0
13108,0,1,0,0,3,2571,1,0,,,1,1,0,0,0
13109,0,0,0,0,3,2571,1,0,,,1,0,1,0,0
13110,0,2,2,0,3,2571,0,0,,,1,1,0,0,0
13111,0,1,2,0,3,2571,0,0,,,1,0,0,1,0
13112,0,0,2,0,3,2571,0,0,,,1,1,0,0,0
13113,0,0,2,0,3,2571,0,0,,,1,1,0,0,0
13114,0,0,1,0,3,2571,0,0,,,1,0,1,0,0
13115,0,0,0,0,3,2571,0,0,,,1,0,1,0,0
13083,0,1,2,1,4,2571,0,0,,,0,0,1,0,2
13084,0,1,1,1,4,2571,0,0,,,0,0,1,0,2
13085,0,0,1,1,4,2571,0,0,,,0,0,1,0,2
13086,0,0,0,1,4,2571,0,0,,,0,1,0,0,2
13087,0,1,2,0,4,2571,0,0,,,0,0,1,0,2
13088,0,0,2,0,4,2571,0,0,,,0,0,1,0,2
13089,0,0,1,0,4,2571,0,0,,,0,1,0,0,2
13090,0,0,0,0,4,2571,0,0,,,0,0,1,0,2
13068,0,1,0,2,5,2571,0,0,,,0,0,0,1,2
13069,0,0,0,2,5,2571,0,0,,,0,0,1,0,2
13070,0,0,0,1,5,2571,0,0,,,1,1,0,0,2
