,pitch_type,game_date,release_speed,batter,stand,balls,strikes,plate_x,plate_z,outs_when_up,inning,game_pk,bat_score,fld_score,on_base,prev_events,prev_zone,prev_type,prev_bb_type,prev_plate_x,prev_plate_z
2075,FF,2018-06-13,96.6,656305,R,0,1,0.19,2.95,1,2,530416,0,10,0,,2.0,S,,-0.2,3.2
2076,KC,2018-06-13,81.2,656305,R,0,0,0.21,3.31,1,2,530416,0,10,0,,2.0,S,,0.19,2.95
2077,FF,2018-06-13,98.3,621566,L,3,2,0.25,2.73,0,2,530416,0,10,0,,2.0,S,,0.21,3.31
2078,KC,2018-06-13,81.6,621566,L,3,2,-0.14,3.14,0,2,530416,0,10,0,strikeout,5.0,S,,0.25,2.73
2079,FF,2018-06-13,97.4,621566,L,2,2,0.8,4.0,0,2,530416,0,10,0,,2.0,S,,-0.14,3.14
2080,KC,2018-06-13,83.5,621566,L,1,2,0.8,0.12,0,2,530416,0,10,0,,12.0,B,,0.8,4.0
2081,KC,2018-06-13,80.8,621566,L,1,1,-0.62,2.15,0,2,530416,0,10,0,,14.0,B,,0.8,0.12
2082,FF,2018-06-13,94.8,621566,L,0,1,-0.15,4.18,0,2,530416,0,10,0,,4.0,S,,-0.62,2.15
2083,FF,2018-06-13,94.9,621566,L,0,0,-0.84,2.98,0,2,530416,0,10,0,,11.0,B,,-0.15,4.18
2052,KC,2018-06-13,83.4,476704,L,2,2,0.09,2.89,2,3,530416,0,10,1,,,,,,
2053,FF,2018-06-13,97.0,476704,L,2,1,-0.35,3.55,2,3,530416,0,10,1,field_out,2.0,X,ground_ball,0.09,2.89
2054,SL,2018-06-13,89.5,476704,L,1,1,1.12,0.81,2,3,530416,0,10,1,,11.0,S,,-0.35,3.55
2055,FF,2018-06-13,96.9,476704,L,0,1,1.23,1.94,2,3,530416,0,10,1,,14.0,B,,1.12,0.81
2056,FF,2018-06-13,96.8,476704,L,0,0,0.43,2.46,2,3,530416,0,10,1,,14.0,B,,1.23,1.94
2057,SL,2018-06-13,90.7,592192,R,0,1,0.86,2.0,1,3,530416,0,10,1,,6.0,S,,0.43,2.46
2058,SL,2018-06-13,87.2,592192,R,0,0,-0.3,2.47,1,3,530416,0,10,1,field_out,14.0,X,line_drive,0.86,2.0
2059,KC,2018-06-13,83.6,641583,L,1,2,-0.05,0.91,0,3,530416,0,10,1,,4.0,S,,-0.3,2.47
2060,SL,2018-06-13,89.3,641583,L,1,1,-0.77,1.87,0,3,530416,0,10,1,strikeout,13.0,S,,-0.05,0.91
2061,FF,2018-06-13,95.0,641583,L,1,0,-0.85,2.65,0,3,530416,0,10,1,,7.0,S,,-0.77,1.87
2062,KC,2018-06-13,79.8,641583,L,0,0,-1.56,1.39,0,3,530416,0,10,1,,11.0,S,,-0.85,2.65
2063,FF,2018-06-13,94.8,518960,R,1,0,-0.02,2.02,0,3,530416,0,10,0,,13.0,B,,-1.56,1.39
2064,FF,2018-06-13,94.9,518960,R,0,0,2.45,3.52,0,3,530416,0,10,0,single,8.0,X,line_drive,-0.02,2.02
2037,SL,2018-06-13,88.8,518960,R,0,1,0.91,1.77,2,4,530416,3,10,0,,,,,,
2038,KC,2018-06-13,81.1,518960,R,0,0,0.41,2.4,2,4,530416,3,10,0,field_out,14.0,X,popup,0.91,1.77
2039,FF,2018-06-13,96.4,572039,R,0,1,-0.16,2.67,2,4,530416,0,10,2,,6.0,S,,0.41,2.4
2040,FF,2018-06-13,96.5,572039,R,0,0,-0.51,2.8,2,4,530416,0,10,2,home_run,5.0,X,fly_ball,-0.16,2.67
2041,FF,2018-06-13,97.8,543760,R,3,1,1.48,1.74,2,4,530416,0,10,1,,4.0,S,,-0.51,2.8
2042,SL,2018-06-13,89.4,543760,R,2,1,1.33,-0.15,2,4,530416,0,10,1,walk,14.0,B,,1.48,1.74
2043,SL,2018-06-13,88.2,543760,R,2,0,0.57,1.38,2,4,530416,0,10,1,,14.0,B,,1.33,-0.15
2044,FF,2018-06-13,95.8,543760,R,1,0,-0.98,3.82,2,4,530416,0,10,1,,9.0,S,,0.57,1.38
2045,KC,2018-06-13,81.2,543760,R,0,0,-0.78,3.09,2,4,530416,0,10,1,,11.0,B,,-0.98,3.82
2046,FF,2018-06-13,95.6,656305,R,0,0,0.29,2.83,1,4,530416,0,10,1,,1.0,B,,-0.78,3.09
2047,FF,2018-06-13,96.6,621566,L,1,1,0.56,3.05,0,4,530416,0,10,1,field_out,6.0,X,popup,0.29,2.83
2048,KC,2018-06-13,81.5,621566,L,1,0,-0.19,2.55,0,4,530416,0,10,1,field_out,3.0,X,popup,0.56,3.05
2049,KC,2018-06-13,81.9,621566,L,0,0,-2.19,3.28,0,4,530416,0,10,1,,5.0,S,,-0.19,2.55
2050,SL,2018-06-13,87.4,501981,R,1,0,-0.68,2.37,0,4,530416,0,10,0,,11.0,B,,-2.19,3.28
2051,FF,2018-06-13,96.3,501981,R,0,0,0.81,1.82,0,4,530416,0,10,0,single,4.0,X,ground_ball,-0.68,2.37
2029,KC,2018-06-13,84.5,476704,L,0,0,0.56,2.94,2,5,530416,3,10,0,,,,,,
2030,SL,2018-06-13,89.1,592192,R,2,2,1.19,1.71,1,5,530416,3,10,0,field_out,3.0,X,ground_ball,0.56,2.94
2031,FF,2018-06-13,96.5,592192,R,2,1,0.8,2.58,1,5,530416,3,10,0,field_out,14.0,X,ground_ball,1.19,1.71
2032,KC,2018-06-13,81.6,592192,R,1,1,-1.33,3.52,1,5,530416,3,10,0,,6.0,S,,0.8,2.58
2033,CH,2018-06-13,87.1,592192,R,1,0,-1.16,2.28,1,5,530416,3,10,0,,11.0,B,,-1.33,3.52
2034,FF,2018-06-13,96.0,592192,R,0,0,0.33,1.35,1,5,530416,3,10,0,,11.0,S,,-1.16,2.28
2035,FF,2018-06-13,95.6,641583,L,0,1,-0.26,3.42,0,5,530416,3,10,0,,14.0,B,,0.33,1.35
2036,FF,2018-06-13,96.5,641583,L,0,0,-0.39,2.54,0,5,530416,3,10,0,field_out,2.0,X,fly_ball,-0.26,3.42
2007,SL,2018-06-13,88.3,572039,R,1,2,1.3,1.33,2,6,530416,4,10,1,,,,,,
2008,KC,2018-06-13,81.5,572039,R,1,1,-0.92,2.3,2,6,530416,4,10,1,strikeout,14.0,S,,1.3,1.33
2009,KC,2018-06-13,79.5,572039,R,1,0,-0.24,1.67,2,6,530416,4,10,1,,13.0,S,,-0.92,2.3
2010,FT,2018-06-13,95.6,572039,R,0,0,1.42,2.72,2,6,530416,4,10,1,,8.0,S,,-0.24,1.67
2011,KC,2018-06-13,82.9,543760,R,3,2,-0.27,2.56,1,6,530416,4,10,1,,12.0,B,,1.42,2.72
2012,FT,2018-06-13,97.0,543760,R,2,2,0.97,3.79,1,6,530416,4,10,1,field_out,5.0,X,popup,-0.27,2.56
2013,SL,2018-06-13,88.8,543760,R,1,2,-0.39,1.41,1,6,530416,4,10,1,,12.0,B,,0.97,3.79
2014,FF,2018-06-13,96.7,543760,R,0,2,0.77,3.72,1,6,530416,4,10,1,,13.0,B,,-0.39,1.41
2015,KC,2018-06-13,83.4,543760,R,0,2,-0.12,0.85,1,6,530416,4,10,1,,12.0,B,,0.77,3.72
2016,KC,2018-06-13,81.6,543760,R,0,1,0.06,1.55,1,6,530416,4,10,1,,13.0,S,,-0.12,0.85
2017,SL,2018-06-13,87.9,543760,R,0,0,-0.36,2.18,1,6,530416,4,10,1,,8.0,S,,0.06,1.55
2018,FT,2018-06-13,96.4,656305,R,3,1,-0.06,1.44,1,6,530416,4,10,0,,7.0,S,,-0.36,2.18
2019,SL,2018-06-13,89.0,656305,R,2,1,1.14,2.15,1,6,530416,4,10,0,walk,13.0,B,,-0.06,1.44
2020,FF,2018-06-13,96.3,656305,R,2,0,0.25,2.53,1,6,530416,4,10,0,,14.0,B,,1.14,2.15
2021,KC,2018-06-13,82.1,656305,R,1,0,-0.7,4.03,1,6,530416,4,10,0,,5.0,S,,0.25,2.53
2022,KC,2018-06-13,79.5,656305,R,0,0,1.0,1.44,1,6,530416,4,10,0,,11.0,B,,-0.7,4.03
2023,SL,2018-06-13,91.2,621566,L,2,2,0.23,1.48,0,6,530416,4,10,0,,14.0,B,,1.0,1.44
2024,CH,2018-06-13,86.8,621566,L,2,1,-0.47,2.13,0,6,530416,4,10,0,field_out,8.0,X,ground_ball,0.23,1.48
2025,FF,2018-06-13,96.1,621566,L,1,1,0.94,3.15,0,6,530416,4,10,0,,7.0,S,,-0.47,2.13
2026,KC,2018-06-13,82.0,621566,L,1,0,-0.28,1.56,0,6,530416,4,10,0,,12.0,B,,0.94,3.15
2027,FF,2018-06-13,95.3,621566,L,0,0,1.08,2.0,0,6,530416,4,10,0,,8.0,S,,-0.28,1.56
2028,FF,2018-06-13,94.7,501981,R,0,0,0.52,2.69,0,6,530416,3,10,0,,14.0,B,,1.08,2.0
1989,SL,2018-06-18,88.1,621563,L,0,2,1.25,1.34,2,1,530487,2,0,0,,,,,,
1990,KC,2018-06-18,82.5,621563,L,0,1,0.64,2.24,2,1,530487,2,0,0,strikeout,14.0,S,,1.25,1.34
1991,FF,2018-06-18,96.6,621563,L,0,0,0.38,3.5,2,1,530487,2,0,0,,6.0,S,,0.64,2.24
1992,KC,2018-06-18,82.3,543068,R,2,2,0.4,1.75,1,1,530487,2,0,0,,12.0,S,,0.38,3.5
1993,FT,2018-06-18,96.7,543068,R,2,2,-0.82,2.83,1,1,530487,2,0,0,strikeout,9.0,S,,0.4,1.75
1994,FF,2018-06-18,96.4,543068,R,2,2,0.7,3.13,1,1,530487,2,0,0,,1.0,S,,-0.82,2.83
1995,FF,2018-06-18,95.8,543068,R,1,2,1.31,3.81,1,1,530487,2,0,0,,3.0,S,,0.7,3.13
1996,SL,2018-06-18,88.5,543068,R,0,2,2.34,0.24,1,1,530487,2,0,0,,12.0,B,,1.31,3.81
1997,FT,2018-06-18,96.4,543068,R,0,1,-0.61,2.94,1,1,530487,2,0,0,,14.0,B,,2.34,0.24
1998,FF,2018-06-18,96.7,543068,R,0,0,0.14,3.41,1,1,530487,2,0,0,,1.0,S,,-0.61,2.94
1999,FF,2018-06-18,95.6,467092,R,0,0,0.62,3.41,1,1,530487,0,0,1,,2.0,S,,0.14,3.41
2000,FF,2018-06-18,97.6,641343,L,3,2,0.34,1.46,1,1,530487,0,0,0,home_run,12.0,X,fly_ball,0.62,3.41
2001,FF,2018-06-18,95.9,641343,L,3,1,-0.08,3.12,1,1,530487,0,0,0,walk,9.0,B,,0.34,1.46
2002,FF,2018-06-18,96.0,641343,L,2,1,-2.26,3.28,1,1,530487,0,0,0,,2.0,S,,-0.08,3.12
2003,KC,2018-06-18,84.5,641343,L,1,1,0.64,1.03,1,1,530487,0,0,0,,11.0,B,,-2.26,3.28
2004,KC,2018-06-18,83.7,641343,L,0,1,0.77,0.5,1,1,530487,0,0,0,,14.0,B,,0.64,1.03
2005,FF,2018-06-18,96.7,641343,L,0,0,0.15,2.72,1,1,530487,0,0,0,,14.0,B,,0.77,0.5
2006,FF,2018-06-18,95.7,622110,R,0,0,0.22,2.06,0,1,530487,0,0,0,,5.0,S,,0.15,2.72
1971,SL,2018-06-18,89.6,460576,R,2,2,-0.33,2.74,2,2,530487,2,0,0,,,,,,
1972,SL,2018-06-18,89.1,460576,R,1,2,1.55,0.34,2,2,530487,2,0,0,single,4.0,X,line_drive,-0.33,2.74
1973,FT,2018-06-18,97.5,460576,R,1,2,-0.73,3.52,2,2,530487,2,0,0,,14.0,B,,1.55,0.34
1974,KC,2018-06-18,82.3,460576,R,1,2,-0.04,2.97,2,2,530487,2,0,0,,1.0,S,,-0.73,3.52
1975,FF,2018-06-18,97.3,460576,R,0,2,1.78,3.82,2,2,530487,2,0,0,,2.0,S,,-0.04,2.97
1976,FF,2018-06-18,96.8,460576,R,0,1,0.06,3.53,2,2,530487,2,0,0,,12.0,B,,1.78,3.82
1977,SL,2018-06-18,88.4,460576,R,0,0,0.22,2.49,2,2,530487,2,0,0,,2.0,S,,0.06,3.53
1978,KC,2018-06-18,83.4,605480,L,2,2,-0.03,2.46,1,2,530487,2,0,0,,5.0,S,,0.22,2.49
1979,FF,2018-06-18,97.8,605480,L,2,2,-0.16,2.99,1,2,530487,2,0,0,strikeout,5.0,S,,-0.03,2.46
1980,SL,2018-06-18,89.5,605480,L,1,2,1.83,0.36,1,2,530487,2,0,0,,2.0,S,,-0.16,2.99
1981,FF,2018-06-18,97.3,605480,L,1,1,0.5,2.94,1,2,530487,2,0,0,,14.0,B,,1.83,0.36
1982,FF,2018-06-18,96.5,605480,L,1,0,-1.07,2.1,1,2,530487,2,0,0,,3.0,S,,0.5,2.94
1983,SL,2018-06-18,87.7,605480,L,0,0,-0.03,1.01,1,2,530487,2,0,0,,13.0,S,,-1.07,2.1
1984,FF,2018-06-18,98.1,642715,R,2,2,-0.07,2.3,0,2,530487,2,0,0,,13.0,B,,-0.03,1.01
1985,SL,2018-06-18,87.2,642715,R,2,1,0.4,2.26,0,2,530487,2,0,0,strikeout,5.0,S,,-0.07,2.3
1986,FF,2018-06-18,96.1,642715,R,1,1,-1.91,3.39,0,2,530487,2,0,0,,6.0,S,,0.4,2.26
1987,FF,2018-06-18,95.9,642715,R,1,0,-1.44,2.44,0,2,530487,2,0,0,,11.0,B,,-1.91,3.39
1988,FF,2018-06-18,95.9,642715,R,0,0,0.27,3.46,0,2,530487,2,0,0,,11.0,S,,-1.44,2.44
1940,FT,2018-06-18,96.1,642715,R,0,2,-0.21,2.63,2,3,530487,4,0,2,,,,,,
1941,KC,2018-06-18,84.6,642715,R,0,2,1.06,1.65,2,3,530487,4,0,2,field_out,5.0,X,ground_ball,-0.21,2.63
1942,FF,2018-06-18,95.6,642715,R,0,1,-0.03,2.59,2,3,530487,4,0,2,,14.0,S,,1.06,1.65
1943,FF,2018-06-18,95.3,642715,R,0,0,-0.06,3.64,2,3,530487,4,0,2,,5.0,S,,-0.03,2.59
1944,FF,2018-06-18,97.6,621563,L,1,1,-0.43,3.43,2,3,530487,2,0,3,,2.0,S,,-0.06,3.64
1945,KC,2018-06-18,82.6,621563,L,0,1,-1.33,3.38,2,3,530487,2,0,3,single,11.0,X,ground_ball,-0.43,3.43
1946,SL,2018-06-18,88.5,621563,L,0,0,0.64,3.15,2,3,530487,2,0,3,,11.0,B,,-1.33,3.38
1947,SL,2018-06-18,91.3,543068,R,2,2,1.12,0.67,1,3,530487,2,0,3,,3.0,S,,0.64,3.15
1948,SL,2018-06-18,90.4,543068,R,1,2,1.56,1.76,1,3,530487,2,0,3,strikeout,14.0,S,,1.12,0.67
1949,FF,2018-06-18,99.0,543068,R,0,2,0.64,3.61,1,3,530487,2,0,3,,14.0,B,,1.56,1.76
1950,FF,2018-06-18,96.6,543068,R,0,1,-0.31,2.77,1,3,530487,2,0,3,,3.0,B,,0.64,3.61
1951,FT,2018-06-18,95.9,543068,R,0,0,-0.09,1.52,1,3,530487,2,0,3,,1.0,S,,-0.31,2.77
1952,KC,2018-06-18,81.7,467092,R,3,2,-0.12,4.31,1,3,530487,2,0,2,,8.0,S,,-0.09,1.52
1953,FF,2018-06-18,96.1,467092,R,2,2,-1.44,4.06,1,3,530487,2,0,2,walk,11.0,B,,-0.12,4.31
1954,SL,2018-06-18,89.8,467092,R,2,1,0.64,1.35,1,3,530487,2,0,2,,11.0,B,,-1.44,4.06
1955,SL,2018-06-18,91.0,467092,R,1,1,1.93,1.19,1,3,530487,2,0,2,,9.0,S,,0.64,1.35
1956,FF,2018-06-18,97.2,467092,R,1,0,0.02,2.54,1,3,530487,2,0,2,,14.0,B,,1.93,1.19
1957,FT,2018-06-18,97.1,467092,R,0,0,0.5,1.7,1,3,530487,2,0,2,,5.0,S,,0.02,2.54
1958,SL,2018-06-18,90.2,641343,L,3,2,1.8,0.08,1,3,530487,2,0,1,,9.0,B,,0.5,1.7
1959,FF,2018-06-18,97.4,641343,L,3,1,0.37,2.21,1,3,530487,2,0,1,walk,14.0,B,,1.8,0.08
1960,KC,2018-06-18,82.0,641343,L,2,1,-1.16,3.51,1,3,530487,2,0,1,,6.0,S,,0.37,2.21
1961,CH,2018-06-18,87.4,641343,L,1,1,-1.38,3.49,1,3,530487,2,0,1,,11.0,B,,-1.16,3.51
1962,FF,2018-06-18,96.4,641343,L,1,0,-1.1,2.9,1,3,530487,2,0,1,,11.0,B,,-1.38,3.49
1963,SL,2018-06-18,88.0,641343,L,0,0,-1.58,2.96,1,3,530487,2,0,1,,11.0,S,,-1.1,2.9
1964,FT,2018-06-18,96.6,622110,R,3,2,0.34,1.54,1,3,530487,2,0,0,,11.0,B,,-1.58,2.96
1965,KC,2018-06-18,83.3,622110,R,2,2,-0.13,3.56,1,3,530487,2,0,0,walk,9.0,B,,0.34,1.54
1966,FT,2018-06-18,95.2,622110,R,2,1,-1.26,2.6,1,3,530487,2,0,0,,2.0,B,,-0.13,3.56
1967,FF,2018-06-18,96.2,622110,R,2,0,-0.17,3.97,1,3,530487,2,0,0,,11.0,S,,-1.26,2.6
1968,SL,2018-06-18,87.2,622110,R,1,0,-0.9,2.94,1,3,530487,2,0,0,,11.0,S,,-0.17,3.97
1969,SL,2018-06-18,88.2,622110,R,0,0,1.66,0.48,1,3,530487,2,0,0,,11.0,B,,-0.9,2.94
1970,FF,2018-06-18,95.8,608654,R,0,0,0.74,2.14,0,3,530487,2,0,0,,14.0,B,,1.66,0.48
1930,FF,2018-06-18,96.6,608654,R,1,1,0.18,2.84,2,4,530487,4,0,0,,,,,,
1931,SL,2018-06-18,87.9,608654,R,0,1,1.65,0.1,2,4,530487,4,0,0,field_out,2.0,X,fly_ball,0.18,2.84
1932,SL,2018-06-18,87.3,608654,R,0,0,0.35,2.1,2,4,530487,4,0,0,,14.0,B,,1.65,0.1
1933,FF,2018-06-18,95.7,460576,R,2,1,-0.31,2.62,1,4,530487,4,0,0,,6.0,S,,0.35,2.1
1934,KC,2018-06-18,83.4,460576,R,1,1,1.38,0.97,1,4,530487,4,0,0,field_out,4.0,X,popup,-0.31,2.62
1935,FT,2018-06-18,94.4,460576,R,0,1,1.59,1.6,1,4,530487,4,0,0,,14.0,B,,1.38,0.97
1936,FT,2018-06-18,94.8,460576,R,0,0,0.57,2.07,1,4,530487,4,0,0,,14.0,B,,1.59,1.6
1937,FF,2018-06-18,96.4,605480,L,0,2,0.76,2.98,0,4,530487,4,0,0,,9.0,S,,0.57,2.07
1938,FF,2018-06-18,94.8,605480,L,0,1,-0.56,2.16,0,4,530487,4,0,0,field_out,3.0,X,ground_ball,0.76,2.98
1939,FF,2018-06-18,94.2,605480,L,0,0,-0.17,2.23,0,4,530487,4,0,0,,4.0,S,,-0.56,2.16
1918,FT,2018-06-18,96.7,467092,R,2,2,0.3,2.82,2,5,530487,4,2,0,,,,,,
1919,SL,2018-06-18,87.2,467092,R,2,1,-0.28,2.09,2,5,530487,4,2,0,field_out,3.0,X,ground_ball,0.3,2.82
1920,FF,2018-06-18,95.6,467092,R,1,1,-0.1,1.2,2,5,530487,4,2,0,,4.0,S,,-0.28,2.09
1921,SL,2018-06-18,86.0,467092,R,1,0,0.38,1.54,2,5,530487,4,2,0,,13.0,B,,-0.1,1.2
1922,KC,2018-06-18,79.9,467092,R,0,0,-0.18,0.9,2,5,530487,4,2,0,,9.0,S,,0.38,1.54
1923,KC,2018-06-18,82.0,641343,L,0,2,-0.26,1.43,1,5,530487,4,2,0,,13.0,B,,-0.18,0.9
1924,KC,2018-06-18,81.6,641343,L,0,1,-0.48,2.05,1,5,530487,4,2,0,strikeout,8.0,S,,-0.26,1.43
1925,SL,2018-06-18,87.3,641343,L,0,0,-0.01,2.18,1,5,530487,4,2,0,,7.0,S,,-0.48,2.05
1926,SL,2018-06-18,86.6,622110,R,1,2,0.91,2.73,0,5,530487,4,2,0,,5.0,S,,-0.01,2.18
1927,FF,2018-06-18,95.1,622110,R,1,1,0.01,2.9,0,5,530487,4,2,0,field_out,12.0,X,ground_ball,0.91,2.73
1928,FT,2018-06-18,94.9,622110,R,0,1,1.4,2.61,0,5,530487,4,2,0,,2.0,S,,0.01,2.9
1929,FF,2018-06-18,93.1,622110,R,0,0,-0.01,1.81,0,5,530487,4,2,0,,12.0,B,,1.4,2.61
1904,SL,2018-06-18,89.3,642715,R,3,2,-0.39,1.4,2,6,530487,4,2,0,,,,,,
1905,FT,2018-06-18,96.6,642715,R,2,2,-1.24,1.16,2,6,530487,4,2,0,strikeout,7.0,S,,-0.39,1.4
1906,SL,2018-06-18,88.5,642715,R,1,2,-0.41,1.41,2,6,530487,4,2,0,,13.0,B,,-1.24,1.16
1907,FF,2018-06-18,98.4,642715,R,0,2,0.35,4.54,2,6,530487,4,2,0,,13.0,B,,-0.41,1.41
1908,KC,2018-06-18,81.9,642715,R,0,2,-0.45,2.08,2,6,530487,4,2,0,,12.0,B,,0.35,4.54
1909,FF,2018-06-18,95.5,642715,R,0,2,-0.56,3.07,2,6,530487,4,2,0,,4.0,S,,-0.45,2.08
1910,KC,2018-06-18,79.3,642715,R,0,1,-0.04,1.11,2,6,530487,4,2,0,,1.0,S,,-0.56,3.07
1911,FF,2018-06-18,96.7,642715,R,0,0,0.86,2.1,2,6,530487,4,2,0,,13.0,S,,-0.04,1.11
1912,FF,2018-06-18,97.3,621563,L,0,2,-1.02,2.74,1,6,530487,4,2,0,,14.0,S,,0.86,2.1
1913,SL,2018-06-18,87.3,621563,L,0,1,1.11,1.28,1,6,530487,4,2,0,strikeout,11.0,S,,-1.02,2.74
1914,KC,2018-06-18,80.2,621563,L,0,0,0.35,2.76,1,6,530487,4,2,0,,14.0,S,,1.11,1.28
1915,KC,2018-06-18,80.7,543068,R,0,2,-0.49,1.64,0,6,530487,4,2,0,,3.0,S,,0.35,2.76
1916,FF,2018-06-18,94.1,543068,R,0,1,-0.33,3.58,0,6,530487,4,2,0,field_out,7.0,X,ground_ball,-0.49,1.64
1917,FF,2018-06-18,94.7,543068,R,0,0,0.3,2.79,0,6,530487,4,2,0,,11.0,S,,-0.33,3.58
1891,SL,2018-06-18,87.1,622110,R,0,1,0.46,2.15,2,7,530487,4,3,1,,,,,,
1892,FF,2018-06-18,95.8,622110,R,0,0,0.95,2.55,2,7,530487,4,3,1,field_out,6.0,X,ground_ball,0.46,2.15
1893,FF,2018-06-18,96.3,608654,R,2,1,-0.34,2.39,1,7,530487,4,3,1,,12.0,S,,0.95,2.55
1894,SL,2018-06-18,84.9,608654,R,1,1,-0.77,3.22,1,7,530487,4,3,1,field_out,4.0,X,fly_ball,-0.34,2.39
1895,FT,2018-06-18,94.6,608654,R,1,0,-1.23,2.81,1,7,530487,4,3,1,,11.0,B,,-0.77,3.22
1896,KC,2018-06-18,81.9,608654,R,0,0,-1.23,3.3,1,7,530487,4,3,1,,11.0,S,,-1.23,2.81
1897,FF,2018-06-18,95.5,460576,R,3,1,0.24,3.89,1,7,530487,4,3,0,,11.0,B,,-1.23,3.3
1898,KC,2018-06-18,81.9,460576,R,2,1,-0.84,3.59,1,7,530487,4,3,0,walk,12.0,B,,0.24,3.89
1899,FF,2018-06-18,94.6,460576,R,1,1,-0.98,4.24,1,7,530487,4,3,0,,11.0,B,,-0.84,3.59
1900,SL,2018-06-18,88.7,460576,R,0,1,1.74,-0.19,1,7,530487,4,3,0,,11.0,B,,-0.98,4.24
1901,KC,2018-06-18,80.3,460576,R,0,0,-0.17,1.04,1,7,530487,4,3,0,,14.0,B,,1.74,-0.19
1902,KC,2018-06-18,80.2,605480,L,0,1,0.47,2.12,0,7,530487,4,3,0,,13.0,S,,-0.17,1.04
1903,FF,2018-06-18,94.8,605480,L,0,0,-0.33,1.83,0,7,530487,4,3,0,field_out,6.0,X,ground_ball,0.47,2.12
1858,KC,2018-06-24,83.8,641531,R,2,2,0.38,2.01,2,1,530562,0,0,2,,,,,,
1859,FF,2018-06-24,99.0,641531,R,2,2,0.01,3.56,2,1,530562,0,0,2,field_out,9.0,X,line_drive,0.38,2.01
1860,SL,2018-06-24,89.3,641531,R,1,2,1.3,0.86,2,1,530562,0,0,2,,2.0,S,,0.01,3.56
1861,FF,2018-06-24,97.0,641531,R,0,2,0.65,4.19,2,1,530562,0,0,2,,14.0,B,,1.3,0.86
1862,FF,2018-06-24,98.0,641531,R,0,1,0.39,3.75,2,1,530562,0,0,2,,12.0,B,,0.65,4.19
1863,FF,2018-06-24,96.1,641531,R,0,0,0.2,3.39,2,1,530562,0,0,2,,12.0,S,,0.39,3.75
1864,FF,2018-06-24,98.7,446263,L,3,2,-0.79,3.27,1,1,530562,0,0,2,,2.0,S,,0.2,3.39
1865,FF,2018-06-24,97.7,446263,L,3,2,0.68,3.1,1,1,530562,0,0,2,strikeout,1.0,S,,-0.79,3.27
1866,FT,2018-06-24,98.1,446263,L,3,1,0.63,3.06,1,1,530562,0,0,2,,6.0,S,,0.68,3.1
1867,KC,2018-06-24,82.6,446263,L,2,1,-0.01,0.74,1,1,530562,0,0,2,,6.0,S,,0.63,3.06
1868,FF,2018-06-24,97.4,446263,L,2,0,0.09,3.26,1,1,530562,0,0,2,,13.0,B,,-0.01,0.74
1869,FF,2018-06-24,97.8,446263,L,1,0,1.18,2.62,1,1,530562,0,0,2,,2.0,S,,0.09,3.26
1870,KC,2018-06-24,81.9,446263,L,0,0,-0.01,4.03,1,1,530562,0,0,2,,14.0,B,,1.18,2.62
1871,SL,2018-06-24,88.1,519058,L,3,2,-0.17,4.06,1,1,530562,0,0,1,,11.0,B,,-0.01,4.03
1872,FF,2018-06-24,97.6,519058,L,3,2,-0.79,3.18,1,1,530562,0,0,1,walk,11.0,B,,-0.17,4.06
1873,FF,2018-06-24,97.9,519058,L,3,2,-1.04,2.15,1,1,530562,0,0,1,,1.0,S,,-0.79,3.18
1874,SL,2018-06-24,88.3,519058,L,2,2,1.38,0.96,1,1,530562,0,0,1,,13.0,S,,-1.04,2.15
1875,FT,2018-06-24,97.2,519058,L,1,2,1.3,3.13,1,1,530562,0,0,1,,14.0,B,,1.38,0.96
1876,SL,2018-06-24,87.7,519058,L,1,1,1.62,1.26,1,1,530562,0,0,1,,12.0,B,,1.3,3.13
1877,FF,2018-06-24,96.0,519058,L,1,0,0.44,2.06,1,1,530562,0,0,1,,14.0,S,,1.62,1.26
1878,KC,2018-06-24,81.8,519058,L,0,0,0.89,1.88,1,1,530562,0,0,1,,9.0,S,,0.44,2.06
1879,FF,2018-06-24,98.1,460086,L,3,2,0.41,3.92,1,1,530562,0,0,0,,14.0,B,,0.89,1.88
1880,FF,2018-06-24,98.5,460086,L,2,2,0.22,3.79,1,1,530562,0,0,0,walk,12.0,B,,0.41,3.92
1881,FF,2018-06-24,97.5,460086,L,2,2,0.13,2.72,1,1,530562,0,0,0,,12.0,B,,0.22,3.79
1882,CH,2018-06-24,89.5,460086,L,1,2,-1.71,1.85,1,1,530562,0,0,0,,5.0,S,,0.13,2.72
1883,SL,2018-06-24,87.1,460086,L,1,2,0.62,2.28,1,1,530562,0,0,0,,13.0,B,,-1.71,1.85
1884,SL,2018-06-24,86.6,460086,L,1,1,-0.26,1.74,1,1,530562,0,0,0,,6.0,S,,0.62,2.28
1885,FF,2018-06-24,96.7,460086,L,1,0,-0.07,3.44,1,1,530562,0,0,0,,8.0,S,,-0.26,1.74
1886,SL,2018-06-24,87.4,460086,L,0,0,1.28,1.47,1,1,530562,0,0,0,,2.0,S,,-0.07,3.44
1887,SL,2018-06-24,87.1,594011,L,1,2,1.59,2.05,0,1,530562,0,0,0,,14.0,B,,1.28,1.47
1888,FF,2018-06-24,95.9,594011,L,0,2,-0.33,3.9,0,1,530562,0,0,0,strikeout,14.0,S,,1.59,2.05
1889,KC,2018-06-24,80.9,594011,L,0,1,-0.93,2.35,0,1,530562,0,0,0,,11.0,B,,-0.33,3.9
